2021-10-13 23:37:26.987041,2.0,5.3
2021-10-13 23:38:45.546211,2.7,6.5
2021-10-13 23:40:04.091421,2.3,6.7
2021-10-13 23:41:22.626714,2.3,5.9
2021-10-13 23:42:41.211522,2.2,5.8
2021-10-13 23:43:59.782450,2.4,6.2
2021-10-13 23:45:18.347775,2.4,5.8
2021-10-13 23:46:36.944489,2.3,5.9
2021-10-13 23:47:55.515703,2.3,5.9
2021-10-13 23:49:14.101120,2.4,6.1
2021-10-13 23:50:32.685387,2.2,6.3
2021-10-13 23:51:51.280873,2.2,5.8
2021-10-13 23:53:09.850688,2.3,5.4
2021-10-13 23:54:28.436573,2.4,5.8
2021-10-13 23:55:47.021244,2.3,6.2
2021-10-13 23:57:05.598558,2.0,5.6
2021-10-13 23:58:24.156008,2.0,5.2
2021-10-13 23:59:42.752504,1.9,5.4
2021-10-14 00:01:01.344623,2.3,5.8
2021-10-14 00:02:19.940517,2.1,5.8
2021-10-14 00:03:38.529455,2.1,6.0
2021-10-14 00:04:57.076518,2.3,5.8
2021-10-14 00:06:15.673970,2.4,6.2
2021-10-14 00:07:34.248802,2.2,5.6
2021-10-14 00:08:52.835282,2.1,5.5
2021-10-14 00:10:11.395861,2.2,5.5
2021-10-14 00:11:29.987431,2.3,5.7
2021-10-14 00:12:48.569068,2.4,5.7
2021-10-14 00:14:07.147639,1.9,4.9
2021-10-14 00:15:25.691536,1.8,5.5
2021-10-14 00:16:44.226992,2.0,5.5
2021-10-14 00:18:02.806081,2.1,5.7
2021-10-14 00:19:21.406902,1.8,4.8
2021-10-14 00:20:39.941292,1.9,5.0
2021-10-14 00:21:58.488851,1.7,5.1
2021-10-14 00:23:17.058935,1.9,5.0
2021-10-14 00:24:35.596109,2.1,5.7
2021-10-14 00:25:54.193364,2.1,5.8
2021-10-14 00:27:12.785787,2.2,5.7
2021-10-14 00:28:31.350173,2.3,6.0
2021-10-14 00:29:49.942485,2.0,5.2
2021-10-14 00:31:08.516056,2.2,6.0
2021-10-14 00:32:27.101314,2.1,5.5
2021-10-14 00:33:45.694031,2.3,5.6
2021-10-14 00:35:04.244375,2.6,6.5
2021-10-14 00:36:22.836564,2.2,5.4
2021-10-14 00:37:41.375793,2.2,5.7
2021-10-14 00:38:59.970862,2.4,5.7
2021-10-14 00:40:18.516357,2.4,5.8
2021-10-14 00:41:37.101333,2.2,5.4
2021-10-14 00:42:55.695693,2.2,6.3
2021-10-14 00:44:14.288913,2.4,5.7
2021-10-14 00:45:32.853582,2.3,5.9
2021-10-14 00:46:51.447136,2.5,6.1
2021-10-14 00:48:10.044671,2.8,6.4
2021-10-14 00:49:28.597287,2.5,5.9
2021-10-14 00:50:47.189706,2.4,5.7
2021-10-14 00:52:05.791419,2.2,5.9
2021-10-14 00:53:24.346531,2.3,5.7
2021-10-14 00:54:42.921584,2.3,5.6
2021-10-14 00:56:01.488710,2.3,5.6
2021-10-14 00:57:20.052645,2.8,6.2
2021-10-14 00:58:38.600129,2.6,6.3
2021-10-14 00:59:57.172381,2.8,6.2
2021-10-14 01:01:15.769163,2.9,6.1
2021-10-14 01:02:34.347154,3.2,7.3
2021-10-14 01:03:52.939894,3.2,7.0
2021-10-14 01:05:11.503823,2.6,6.6
2021-10-14 01:06:30.087164,3.4,8.8
2021-10-14 01:07:48.683379,3.6,7.6
2021-10-14 01:09:07.276480,3.0,6.5
2021-10-14 01:10:25.847499,3.3,6.9
2021-10-14 01:11:44.444394,3.6,8.0
2021-10-14 01:13:02.998801,4.1,8.7
2021-10-14 01:14:21.541076,3.2,6.7
2021-10-14 01:15:40.077084,3.8,7.3
2021-10-14 01:16:58.617081,3.4,7.5
2021-10-14 01:18:17.198806,3.5,7.3
2021-10-14 01:19:35.783248,3.6,7.8
2021-10-14 01:20:54.352380,3.4,7.1
2021-10-14 01:22:12.946021,3.5,7.6
2021-10-14 01:23:31.493814,3.7,7.7
2021-10-14 01:24:50.047619,3.5,7.7
2021-10-14 01:26:08.597545,3.5,8.2
2021-10-14 01:27:27.198896,4.2,9.2
2021-10-14 01:28:45.760177,3.8,8.1
2021-10-14 01:30:04.348608,3.4,6.9
2021-10-14 01:31:22.946053,3.6,7.6
2021-10-14 01:32:41.539873,3.4,7.7
2021-10-14 01:34:00.130822,3.7,8.1
2021-10-14 01:35:18.724676,4.1,8.4
2021-10-14 01:36:37.319579,3.9,8.5
2021-10-14 01:37:55.917284,3.2,6.9
2021-10-14 01:39:14.510765,3.8,8.7
2021-10-14 01:40:33.101556,3.6,8.0
2021-10-14 01:41:51.695889,3.6,7.2
2021-10-14 01:43:10.289318,3.8,7.7
2021-10-14 01:44:28.851710,3.9,7.8
2021-10-14 01:45:47.441623,3.7,7.8
2021-10-14 01:47:06.041793,3.6,7.7
2021-10-14 01:48:24.597338,3.4,7.2
2021-10-14 01:49:43.148559,3.7,8.3
2021-10-14 01:51:01.704289,4.1,8.4
2021-10-14 01:52:20.302508,3.3,7.0
2021-10-14 01:53:38.852333,4.1,8.3
2021-10-14 01:54:57.445469,4.0,8.1
2021-10-14 01:56:16.038718,3.3,7.6
2021-10-14 01:57:34.601397,3.4,7.8
2021-10-14 01:58:53.157253,3.2,7.3
2021-10-14 02:00:11.731603,3.4,7.5
2021-10-14 02:01:30.291407,3.8,7.6
2021-10-14 02:02:48.847163,3.6,7.7
2021-10-14 02:04:07.396926,3.4,7.7
2021-10-14 02:05:25.990135,3.8,7.2
2021-10-14 02:06:44.587225,4.0,7.9
2021-10-14 02:08:03.156073,3.9,8.6
2021-10-14 02:09:21.708643,4.1,8.2
2021-10-14 02:10:40.302116,3.5,7.1
2021-10-14 02:11:58.895507,3.5,8.6
2021-10-14 02:13:17.446030,3.6,7.5
2021-10-14 02:14:36.038907,4.1,8.3
2021-10-14 02:15:54.597886,3.4,7.8
2021-10-14 02:17:13.196231,3.6,7.6
2021-10-14 02:18:31.781889,3.6,8.1
2021-10-14 02:19:50.383520,4.0,8.5
2021-10-14 02:21:08.976055,3.8,7.7
2021-10-14 02:22:27.557693,3.6,7.3
2021-10-14 02:23:46.102129,3.7,7.7
2021-10-14 02:25:04.683277,3.7,7.3
2021-10-14 02:26:23.223758,3.5,7.4
2021-10-14 02:27:41.815766,3.3,7.3
2021-10-14 02:29:00.408900,3.2,7.6
2021-10-14 02:30:19.001142,3.5,7.5
2021-10-14 02:31:37.538937,3.2,6.8
